MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
368013770,2020-01-01T01:18:52,40.40955,-73.99634,0,204.2,289,,,,,0,,,,,B
368013770,2020-01-01T01:36:52,40.40955,-73.99634,0,204.2,289,,,,,0,,,,,B
368013770,2020-01-01T01:51:41,40.40955,-73.99634,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T02:02:31,40.40955,-73.99634,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T02:00:02,40.40955,-73.99634,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T02:06:12,40.40955,-73.99634,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T01:08:11,40.40955,-73.99633,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T01:31:02,40.40955,-73.99633,0,204.2,289,,,,,0,,,,,B
368013770,2020-01-01T01:39:11,40.40955,-73.99633,0,204.2,289,,,,,0,,,,,B
368013770,2020-01-01T01:43:51,40.40955,-73.99633,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T02:05:01,40.40955,-73.99633,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T02:01:21,40.40955,-73.99633,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T02:13:12,40.40955,-73.99633,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T00:42:12,40.40955,-73.99632,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T01:35:11,40.40955,-73.99632,0,204.2,289,,,,,0,,,,,B
368013770,2020-01-01T01:49:41,40.40955,-73.99632,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T02:18:22,40.40955,-73.99632,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T01:47:41,40.40955,-73.99631,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T02:19:32,40.40956,-73.99636,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T02:24:11,40.40956,-73.99636,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T01:55:11,40.40956,-73.99635,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T02:07:21,40.40956,-73.99635,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T02:17:02,40.40956,-73.99635,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T02:39:01,40.40956,-73.99635,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T02:29:11,40.40956,-73.99635,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T00:33:48,40.40956,-73.99634,0.2,204.2,293,,,,,0,,,,,A
368013770,2020-01-01T01:14:32,40.40956,-73.99634,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T01:10:32,40.40956,-73.99634,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T01:45:01,40.40956,-73.99634,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T02:08:31,40.40956,-73.99634,0,204.2,291,,,,,0,,,,,A
368013770,2020-01-01T02:34:31,40.40956,-73.99634,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T00:59:32,40.40956,-73.99633,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T01:00:02,40.40956,-73.99633,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T01:42:42,40.40956,-73.99633,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T01:41:32,40.40956,-73.99633,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T02:14:22,40.40956,-73.99633,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T00:36:01,40.40956,-73.99632,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T00:47:12,40.40956,-73.99632,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T01:20:32,40.40956,-73.9963,0,204.2,289,,,,,0,,,,,A
368013770,2020-01-01T01:52:52,40.40957,-73.99637,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T01:24:11,40.40957,-73.99636,0,204.2,289,,,,,0,,,,,B
368013770,2020-01-01T00:50:42,40.40957,-73.99635,0,204.2,292,,,,,0,,,,,A
368013770,2020-01-01T01:21:41,40.40957,-73.99635,0,204.2,289,,,,,0,,,,,B
368013770,2020-01-01T02:22:52,40.40957,-73.99635,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T02:26:01,40.40957,-73.99635,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T02:35:51,40.40957,-73.99635,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T02:42:11,40.40957,-73.99635,0.1,204.2,289,,,,,0,,,,,A
368013770,2020-01-01T01:33:02,40.40957,-73.99634,0,204.2,289,,,,,0,,,,,B
368013770,2020-01-01T02:20:42,40.40957,-73.99634,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T02:28:01,40.40957,-73.99634,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T02:32:51,40.40957,-73.99634,0,204.2,290,,,,,0,,,,,B
368013770,2020-01-01T00:49:31,40.40957,-73.99633,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T02:10:51,40.40957,-73.99633,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T01:16:01,40.40957,-73.99632,0,204.2,289,,,,,0,,,,,B
368013770,2020-01-01T00:48:21,40.40958,-73.99635,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T00:44:51,40.40958,-73.99634,0,204.2,291,,,,,0,,,,,B
368013770,2020-01-01T01:27:22,40.40958,-73.99633,0,204.2,289,,,,,0,,,,,B
368013770,2020-01-01T02:43:12,40.4101,-73.99706,7.8,-102.5,304,,,,,0,,,,,A
367518920,2020-01-01T02:16:38,40.41357,-73.82816,10.2,-59.8,351,AMERICAN PHOENIX,IMO9564578,WDG2754,80,0,188,32,11,,B
636018483,2020-01-01T01:53:53,40.41485,-73.74658,9.8,33.8,37,,,,,0,,,,,B
367571880,2020-01-01T03:29:07,40.41686,-74.03153,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T01:56:07,40.41687,-74.03155,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T03:26:08,40.41687,-74.03153,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T01:17:07,40.41687,-74.03152,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T01:26:07,40.41687,-74.03152,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T01:44:08,40.41687,-74.03152,0.1,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T02:50:07,40.41687,-74.03152,0.2,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T02:41:07,40.41687,-74.03152,0.1,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T04:02:07,40.41687,-74.03152,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T03:44:08,40.41687,-74.03152,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T01:11:07,40.41687,-74.03151,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T01:29:07,40.41687,-74.03151,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T01:50:07,40.41687,-74.03151,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T02:05:07,40.41687,-74.03151,0.1,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T03:38:07,40.41688,-74.03154,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T02:17:07,40.41688,-74.03153,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T03:35:07,40.41688,-74.03153,0.2,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T00:32:07,40.41688,-74.03152,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T01:02:07,40.41688,-74.03152,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T01:35:07,40.41688,-74.03152,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T02:35:07,40.41688,-74.03151,0.1,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T02:20:08,40.41688,-74.03151,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T03:14:07,40.41688,-74.03151,0.1,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T00:02:07,40.41689,-74.03154,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T00:17:07,40.41689,-74.03154,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T00:53:07,40.41689,-74.03154,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T02:56:07,40.41689,-74.03154,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T00:14:08,40.41689,-74.03152,0.1,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T00:50:07,40.41689,-74.03152,0.1,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367571880,2020-01-01T00:26:07,40.41691,-74.03151,0,166.7,511,CHRIS C,,WDG7891,90,,13,,,,B
367484710,2020-01-01T01:36:29,40.41715,-74.03178,0.1,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T01:51:29,40.41715,-74.03178,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T00:27:29,40.41715,-74.03177,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T03:30:29,40.41715,-74.03177,0,106.3,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T00:24:32,40.41715,-74.03176,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T02:21:29,40.41715,-74.03176,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T01:42:30,40.41716,-74.03179,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T02:03:30,40.41716,-74.03178,0.1,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T00:21:29,40.41716,-74.03177,0.1,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T01:06:29,40.41716,-74.03177,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T02:15:30,40.41716,-74.03177,0.1,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T02:39:29,40.41716,-74.03177,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T02:33:30,40.41716,-74.03177,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T03:45:30,40.41716,-74.03177,0.1,106.3,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T03:48:35,40.41716,-74.03177,0,106.3,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T00:09:29,40.41716,-74.03176,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T02:24:29,40.41716,-74.03176,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T02:27:32,40.41716,-74.03176,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T02:45:30,40.41716,-74.03176,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T03:54:30,40.41716,-74.03176,0.1,106.3,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T02:36:29,40.41717,-74.03177,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T03:15:31,40.41717,-74.03177,0.1,106.3,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T04:00:29,40.41717,-74.03177,0,106.3,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T01:24:30,40.41717,-74.03176,0,46.9,511,BLUE SEA,,WDF7457,60,,18,,,,B
367484710,2020-01-01T04:09:30,40.41718,-74.03177,0,106.3,511,BLUE SEA,,WDF7457,60,,18,,,,B
338025179,2020-01-01T00:05:57,40.41788,-74.03508,0,-133.7,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T00:02:59,40.41789,-74.03507,0,-134,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:47:57,40.4179,-74.03508,0,-168.9,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T02:38:57,40.4179,-74.03508,0,-186,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:38:58,40.4179,-74.03507,0.1,-160.4,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T03:05:59,40.4179,-74.03507,0.1,-135.5,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T03:30:01,40.4179,-74.03507,0,-133,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T00:32:56,40.41791,-74.03509,0.1,-129.5,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:32:56,40.41791,-74.03508,0.1,-144.6,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:35:56,40.41791,-74.03508,0,-156.9,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T02:17:55,40.41791,-74.03508,0.1,-164.5,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T03:08:59,40.41791,-74.03508,0,-135.2,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T04:11:59,40.41791,-74.03508,0,-109.2,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T03:02:57,40.41791,-74.03507,0.1,-132.1,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T04:08:59,40.41791,-74.03507,0,-104.1,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T00:11:56,40.41791,-74.03506,0,-128.7,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T00:14:57,40.41792,-74.03509,0,-127.9,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T00:29:58,40.41792,-74.03509,0,-144.9,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T00:38:56,40.41792,-74.03509,0,-119.5,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T00:35:55,40.41792,-74.03508,0,-120.7,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:23:58,40.41792,-74.03508,0,-108.6,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:50:57,40.41792,-74.03508,0.1,-174.5,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T02:36:00,40.41792,-74.03508,0,-189.6,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T03:23:58,40.41792,-74.03508,0,-116.8,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T03:20:57,40.41792,-74.03508,0,-119.9,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:17:54,40.41792,-74.03507,0,-112.8,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:21:04,40.41792,-74.03507,0.1,-112.9,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:56:55,40.41792,-74.03507,0.1,-168.8,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:59:57,40.41792,-74.03507,0,-170,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T02:44:57,40.41792,-74.03507,0,-162.4,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:00:00,40.41793,-74.03508,0,-139.1,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:09:03,40.41793,-74.03508,0,-146.2,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T03:17:59,40.41793,-74.03508,0,-121,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T02:50:57,40.41793,-74.03508,0,-163.6,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T03:14:59,40.41793,-74.03508,0,-134,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T02:26:58,40.41793,-74.03507,0.1,-179.1,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T03:53:59,40.41793,-74.03507,0.1,-102.1,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T00:41:59,40.41794,-74.0351,0.1,-122.4,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T00:26:57,40.41794,-74.03508,0.1,-151.4,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:12:02,40.41794,-74.03508,0,-122.1,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T00:56:59,40.41794,-74.03507,0,-120.7,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:06:00,40.41794,-74.03507,0,-143.8,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T01:03:01,40.41794,-74.03507,0,-146.9,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T02:53:58,40.41794,-74.03507,0.1,-157.5,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T03:33:00,40.41794,-74.03507,0,-141.9,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T03:47:58,40.41795,-74.03509,0,-95.2,511,NAUVOO,,,37,5,7,,,,A
338025179,2020-01-01T00:54:00,40.41795,-74.03508,0.1,-107.9,511,NAUVOO,,,37,5,7,,,,A
368013770,2020-01-01T02:46:53,40.41814,-74.00383,21.8,-67.9,338,,,,,0,,,,,A
367347670,2020-01-01T03:35:23,40.41916,-74.03422,0,-107.7,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:33:42,40.41916,-74.03422,0,-101.2,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T02:56:13,40.41917,-74.03424,0.1,-102.5,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:10:13,40.41917,-74.03423,0.1,-89.4,303,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:25:32,40.41917,-74.03423,0,-88.2,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:30:42,40.41917,-74.03423,0.1,-98.9,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:07:52,40.41917,-74.03423,0.1,-89.9,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:05:22,40.41917,-74.03422,0.1,-85.9,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:09:13,40.41918,-74.03425,0.1,-84.9,303,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T01:35:22,40.41918,-74.03425,0.1,-152,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:20:53,40.41918,-74.03425,0.1,-58.8,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:01:32,40.41918,-74.03425,0.2,-99.4,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:23:02,40.41918,-74.03424,0,2.6,303,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:19:43,40.41918,-74.03424,0.1,-59.6,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T01:12:32,40.41918,-74.03424,0,-112,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T01:13:42,40.41918,-74.03424,0.1,-108.4,303,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T01:38:42,40.41918,-74.03424,0.1,-133.9,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:11:42,40.41918,-74.03423,0,-87.8,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:16:12,40.41918,-74.03423,0.1,-56.9,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:31:13,40.41918,-74.03423,0.1,8.7,303,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:32:23,40.41918,-74.03423,0,-59.4,303,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:51:02,40.41918,-74.03423,0,-89.8,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:57:22,40.41918,-74.03423,0.1,-116.9,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:58:33,40.41918,-74.03423,0.1,-129.7,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:10:22,40.41918,-74.03423,0.1,-85,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T01:43:02,40.41918,-74.03423,0,-142.3,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:16:13,40.41918,-74.03423,0,-78.5,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:03:52,40.41918,-74.03423,0.1,-103.4,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:18:52,40.41918,-74.03423,0,-87.8,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T02:39:32,40.41918,-74.03423,0,-132.5,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:11:22,40.41918,-74.03423,0,-69.8,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:20:32,40.41918,-74.03423,0,-77.7,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:24:22,40.41918,-74.03423,0,-77.2,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:17:22,40.41918,-74.03423,0.1,-83.8,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:15:02,40.41918,-74.03423,0.1,-68.6,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:36:12,40.41918,-74.03422,0,-67.3,303,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:44:33,40.41918,-74.03422,0,-102.9,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:59:44,40.41918,-74.03422,0,-118.9,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:49:42,40.41918,-74.03422,0.1,-91.5,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T01:37:33,40.41918,-74.03422,0,-150.8,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T02:07:22,40.41918,-74.03422,0.1,-129.3,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T02:23:34,40.41918,-74.03422,0.1,-115.5,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T02:20:03,40.41918,-74.03422,0,-130.5,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:37:43,40.41918,-74.03422,0,-116.3,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:38:53,40.41918,-74.03422,0.1,-104.5,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:22:02,40.41918,-74.03422,0.1,-96.6,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:41:23,40.41918,-74.03421,0.1,-89.1,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:43:23,40.41918,-74.03421,0,-103.1,303,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T01:00:03,40.41918,-74.03421,0.1,-119.2,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T02:10:03,40.41918,-74.03421,0.1,-149.4,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T02:08:42,40.41918,-74.03421,0,-144.7,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T02:21:13,40.41918,-74.03421,0,-119,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T02:50:42,40.41918,-74.03421,0.1,-102.3,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T03:44:13,40.41918,-74.03421,0.1,-115,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:38:23,40.41918,-74.0342,0,-78.1,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:18:03,40.41919,-74.03426,0.1,-63.7,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T02:33:03,40.41919,-74.03426,0.1,-136.3,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T02:31:52,40.41919,-74.03426,0,-133.8,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:26:44,40.41919,-74.03425,0,20.4,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
367347670,2020-01-01T00:33:33,40.41919,-74.03425,0,-61.7,302,SEASTREAK HIGHLANDS,IMO9270270,WDE4031,60,15,42,10,2,40,B
